year,country,institution,uni_rank,uni_score,score_gap_parent,entered_top100_parent,top_uni_parent
2026,United Kingdom,The University of Warwick,74,75.2,30.9,1,Imperial College London
2026,United Kingdom,University of Birmingham,76,73.8,30.9,1,Imperial College London
2026,United Kingdom,University of Glasgow,79,73.4,30.9,1,Imperial College London
2026,United Kingdom,University of Leeds,86,72.0,30.9,1,Imperial College London
2026,United Kingdom,University of Southampton,87,71.2,30.9,1,Imperial College London
2026,United Kingdom,The University of Sheffield,92,70.9,30.9,1,Imperial College London
2026,United Kingdom,Durham University,94,70.1,30.9,1,Imperial College London
2026,United Kingdom,The University of Nottingham,97,69.4,30.9,1,Imperial College London
2026,United Kingdom,Queen Mary University of London (QMUL),110,66.6,30.9,1,Imperial College London
2026,United Kingdom,University of St Andrews,113,66.4,30.9,1,Imperial College London
2026,United Kingdom,University of Bath,132,64.2,30.9,1,Imperial College London
2026,United Kingdom,Newcastle University,137,63.9,30.9,1,Imperial College London
2026,United Kingdom,University of Liverpool,147,62.5,30.9,1,Imperial College London
2026,United Kingdom,University of Exeter,155,61.5,30.9,1,Imperial College London
2026,United Kingdom,Lancaster University,157,61.4,30.9,1,Imperial College London
2026,United Kingdom,University of York,169,59.4,30.9,1,Imperial College London
2026,United Kingdom,Cardiff University,181,57.8,30.9,1,Imperial College London
2026,United Kingdom,University of Reading,194,56.2,30.9,1,Imperial College London
2026,United Kingdom,Queen's University Belfast,199,55.7,30.9,1,Imperial College London
2026,United Kingdom,Loughborough University,225,53.3,30.9,1,Imperial College London
2026,United Kingdom,University of Strathclyde,251,50.2,30.9,1,Imperial College London
2026,United Kingdom,University of Aberdeen,262,49.3,30.9,1,Imperial College London
2026,United Kingdom,University of Surrey,262,49.3,30.9,1,Imperial College London
2026,United Kingdom,University of Sussex,278,47.9,30.9,1,Imperial College London
2026,United Kingdom,Heriot-Watt University,287,46.8,30.9,1,Imperial College London
2026,United Kingdom,Swansea University,292,46.2,30.9,1,Imperial College London
2026,United Kingdom,"City St Georgeâs, University of London",310,44.5,30.9,1,Imperial College London
2026,United Kingdom,University of Leicester,326,42.9,30.9,1,Imperial College London
2026,United Kingdom,Oxford Brookes University,374,40.0,30.9,1,Imperial College London
2026,United Kingdom,University of East Anglia (UEA),381,39.4,30.9,1,Imperial College London
2026,United Kingdom,Brunel University of London,385,39.1,30.9,1,Imperial College London
2026,United Kingdom,"Birkbeck College, University of London",388,38.5,30.9,1,Imperial College London
2026,United Kingdom,Aston University,395,38.1,30.9,1,Imperial College London
2026,United Kingdom,University of Kent,397,37.7,30.9,1,Imperial College London
2026,United Kingdom,University of Dundee,428,35.9,30.9,1,Imperial College London
2026,United Kingdom,University of Essex,456,34.1,30.9,1,Imperial College London
2026,United Kingdom,Royal Holloway University of London,461,33.9,30.9,1,Imperial College London
2026,United Kingdom,SOAS University of London,511,31.6,30.9,1,Imperial College London
2026,United Kingdom,University of Bradford,511,31.6,30.9,1,Imperial College London
2026,United Kingdom,University of Stirling,517,31.4,30.9,1,Imperial College London
2026,United Kingdom,University of Huddersfield,524,31.2,30.9,1,Imperial College London
2026,United Kingdom,University of Hull,526,30.9,30.9,1,Imperial College London
2026,United Kingdom,Northumbria University at Newcastle,550,30.0,30.9,1,Imperial College London
2026,United Kingdom,Coventry University,558,29.5,30.9,1,Imperial College London
2026,United Kingdom,Bangor University,566,29.3,30.9,1,Imperial College London
2026,United Kingdom,Nottingham Trent University,609,27.9,30.9,1,Imperial College London
2026,United Kingdom,University of Ulster,609,27.9,30.9,1,Imperial College London
2026,United Kingdom,University of Plymouth,613,27.8,30.9,1,Imperial College London
2026,United Kingdom,University of Portsmouth,635,27.2,30.9,1,Imperial College London
2026,United Kingdom,Manchester Metropolitan University,643,26.9,30.9,1,Imperial College London
2026,United Kingdom,"Kingston University, London",660,26.5,30.9,1,Imperial College London
2026,Switzerland,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne,22,90.2,28.2,1,ETH Zurich (Swiss Federal Institute of Technology)
2026,Switzerland,University of Zurich (UZH),100,68.5,28.2,1,ETH Zurich (Swiss Federal Institute of Technology)
2026,Switzerland,University of Geneva,155,61.5,28.2,1,ETH Zurich (Swiss Federal Institute of Technology)
2026,Switzerland,University of Basel,158,61.3,28.2,1,ETH Zurich (Swiss Federal Institute of Technology)
2026,Switzerland,University of Bern,184,57.5,28.2,1,ETH Zurich (Swiss Federal Institute of Technology)
2026,Switzerland,University of Lausanne,212,54.6,28.2,1,ETH Zurich (Swiss Federal Institute of Technology)
2026,Switzerland,UniversitÃ  della Svizzera Italiana,473,33.5,28.2,1,ETH Zurich (Swiss Federal Institute of Technology)
2026,Switzerland,University of Fribourg,642,27.0,28.2,1,ETH Zurich (Swiss Federal Institute of Technology)
2026,Singapore,"Nanyang Technological University, Singapore (NTU Singapore)",12,93.7,27.4,1,National University of Singapore (NUS)
2026,Singapore,Singapore Management University,511,31.6,27.4,1,National University of Singapore (NUS)
2026,Singapore,Singapore University of Technology and Design,519,31.3,27.4,1,National University of Singapore (NUS)
2026,"Hong Kong SAR, China",The Chinese University of Hong Kong,32,87.4,25.7,1,The University of Hong Kong
2026,"Hong Kong SAR, China",The Hong Kong University of Science and Technology,44,84.8,25.7,1,The University of Hong Kong
2026,"Hong Kong SAR, China",The Hong Kong Polytechnic University,54,81.2,25.7,1,The University of Hong Kong
2026,"Hong Kong SAR, China",City University of Hong Kong,63,78.9,25.7,1,The University of Hong Kong
2026,"Hong Kong SAR, China",Hong Kong Baptist University,244,50.9,25.7,1,The University of Hong Kong
2026,"Hong Kong SAR, China",The Education University of Hong Kong,530,30.8,25.7,1,The University of Hong Kong
2026,China (Mainland),Tsinghua University,17,91.2,24.1,1,Peking University
2026,China (Mainland),Fudan University,30,88.4,24.1,1,Peking University
2026,China (Mainland),Shanghai Jiao Tong University,47,84.3,24.1,1,Peking University
2026,China (Mainland),Zhejiang University,49,84.0,24.1,1,Peking University
2026,China (Mainland),Nanjing University,103,67.7,24.1,1,Peking University
2026,China (Mainland),University of Science and Technology of China,132,64.2,24.1,1,Peking University
2026,China (Mainland),Tongji University,177,58.8,24.1,1,Peking University
2026,China (Mainland),Wuhan University,186,57.3,24.1,1,Peking University
2026,China (Mainland),Beijing Normal University,247,50.6,24.1,1,Peking University
2026,China (Mainland),Harbin Institute of Technology,256,49.8,24.1,1,Peking University
2026,China (Mainland),Tianjin University,257,49.7,24.1,1,Peking University
2026,China (Mainland),Beijing Institute of Technology,259,49.5,24.1,1,Peking University
2026,China (Mainland),Sun Yat-sen University,276,48.0,24.1,1,Peking University
2026,China (Mainland),Xi'an Jiaotong University,305,45.0,24.1,1,Peking University
2026,China (Mainland),Huazhong University of Science and Technology,319,43.8,24.1,1,Peking University
2026,China (Mainland),Sichuan University,324,43.0,24.1,1,Peking University
2026,China (Mainland),Shandong University,339,42.2,24.1,1,Peking University
2026,China (Mainland),Xiamen University,341,42.1,24.1,1,Peking University
2026,China (Mainland),Southern University of Science and Technology (SUSTech),343,41.8,24.1,1,Peking University
2026,China (Mainland),Nankai University,355,41.2,24.1,1,Peking University
2026,China (Mainland),University of Chinese Academy of Sciences (UCAS),362,40.9,24.1,1,Peking University
2026,China (Mainland),South China University of Technology,377,39.8,24.1,1,Peking University
2026,China (Mainland),Beihang University (former BUAA),388,38.5,24.1,1,Peking University
2026,China (Mainland),"Southeast University, China",392,38.2,24.1,1,Peking University
2026,China (Mainland),East China Normal University,433,35.6,24.1,1,Peking University
2026,China (Mainland),Shenzhen University,452,34.2,24.1,1,Peking University
2026,China (Mainland),Shanghai University,465,33.8,24.1,1,Peking University
2026,China (Mainland),Jilin University,473,33.5,24.1,1,Peking University
2026,China (Mainland),University of Science and Technology Beijing,480,33.2,24.1,1,Peking University
2026,China (Mainland),Dalian University of Technology,482,33.0,24.1,1,Peking University
2026,China (Mainland),Central South University,491,32.6,24.1,1,Peking University
2026,China (Mainland),Northwestern Polytechnical University,499,32.2,24.1,1,Peking University
2026,China (Mainland),China Agricultural University,504,32.0,24.1,1,Peking University
2026,China (Mainland),Chongqing University,504,32.0,24.1,1,Peking University
2026,China (Mainland),Hunan University,504,32.0,24.1,1,Peking University
2026,China (Mainland),University of Electronic Science and Technology of China,519,31.3,24.1,1,Peking University
2026,China (Mainland),Jinan University (China),540,30.5,24.1,1,Peking University
2026,China (Mainland),Renmin (Peopleâs) University of China,566,29.3,24.1,1,Peking University
2026,China (Mainland),Zhengzhou University,618,27.7,24.1,1,Peking University
2026,China (Mainland),China University of Mining and Technology,654,26.6,24.1,1,Peking University
2026,China (Mainland),East China University of Science and Technology,673,26.2,24.1,1,Peking University
2026,China (Mainland),Nanjing University of Aeronautics and Astronautics,680,25.9,24.1,1,Peking University
2026,China (Mainland),China University of Petroleum,686,25.7,24.1,1,Peking University
2026,China (Mainland),Beijing University of Chemical Technology,697,25.1,24.1,1,Peking University
2026,Australia,The University of New South Wales,20,90.7,22.3,1,The University of Melbourne
2026,Australia,The University of Sydney,25,89.4,22.3,1,The University of Melbourne
2026,Australia,Australian National University,32,87.4,22.3,1,The University of Melbourne
2026,Australia,Monash University,36,85.8,22.3,1,The University of Melbourne
2026,Australia,The University of Queensland,42,85.1,22.3,1,The University of Melbourne
2026,Australia,The University of Western Australia,77,73.7,22.3,1,The University of Melbourne
2026,Australia,Adelaide University,82,72.6,22.3,1,The University of Melbourne
2026,Australia,University of Technology Sydney,96,69.9,22.3,1,The University of Melbourne
2026,Australia,RMIT University,125,65.3,22.3,1,The University of Melbourne
2026,Australia,Macquarie University,138,63.3,22.3,1,The University of Melbourne
2026,Australia,Curtin University,183,57.6,22.3,1,The University of Melbourne
2026,Australia,University of Wollongong,184,57.5,22.3,1,The University of Melbourne
2026,Australia,Deakin University,207,54.9,22.3,1,The University of Melbourne
2026,Australia,Queensland University of Technology,226,53.2,22.3,1,The University of Melbourne
2026,Australia,The University of Newcastle,227,53.1,22.3,1,The University of Melbourne
2026,Australia,La Trobe University,233,52.1,22.3,1,The University of Melbourne
2026,Australia,Griffith University,268,48.7,22.3,1,The University of Melbourne
2026,Australia,Swinburne University of Technology,294,46.0,22.3,1,The University of Melbourne
2026,Australia,University of Tasmania,314,44.3,22.3,1,The University of Melbourne
2026,Australia,Flinders University,387,39.0,22.3,1,The University of Melbourne
2026,Australia,Western Sydney University,400,37.5,22.3,1,The University of Melbourne
2026,Australia,University of Southern Queensland,410,36.7,22.3,1,The University of Melbourne
2026,Australia,Murdoch University,423,36.1,22.3,1,The University of Melbourne
2026,Australia,James Cook University,440,34.9,22.3,1,The University of Melbourne
2026,Australia,Edith Cowan University,487,32.8,22.3,1,The University of Melbourne
2026,Australia,University of Canberra,494,32.5,22.3,1,The University of Melbourne
2026,Australia,Central Queensland University Australia (CQUniversity),499,32.2,22.3,1,The University of Melbourne
2026,Australia,Charles Darwin University,584,28.7,22.3,1,The University of Melbourne
2026,Australia,Bond University,591,28.5,22.3,1,The University of Melbourne
2026,Australia,Southern Cross University,638,27.1,22.3,1,The University of Melbourne
2026,Germany,Ludwig-Maximilians-UniversitÃ¤t MÃ¼nchen,58,80.1,21.7,1,Technical University of Munich
2026,Germany,Ruprecht-Karls-UniversitÃ¤t Heidelberg,80,73.0,21.7,1,Technical University of Munich
2026,Germany,Freie UniversitÃ¤t Berlin,88,71.1,21.7,1,Technical University of Munich
2026,Germany,Karlsruhe Institute of Technology (KIT),98,69.1,21.7,1,Technical University of Munich
2026,Germany,Rheinisch-WestfÃ¤lische Technische Hochschule Aachen,105,67.6,21.7,1,Technical University of Munich
2026,Germany,Humboldt-UniversitÃ¤t zu Berlin,130,64.5,21.7,1,Technical University of Munich
2026,Germany,Technische UniversitÃ¤t Berlin,145,62.8,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Hamburg,193,56.5,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Freiburg,201,55.6,21.7,1,Technical University of Munich
2026,Germany,Rheinische Friedrich-Wilhelms-UniversitÃ¤t Bonn,207,54.9,21.7,1,Technical University of Munich
2026,Germany,Eberhard Karls UniversitÃ¤t TÃ¼bingen,215,54.5,21.7,1,Technical University of Munich
2026,Germany,Technische UniversitÃ¤t Dresden,218,54.3,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Erlangen-NÃ¼rnberg,232,52.2,21.7,1,Technical University of Munich
2026,Germany,Georg-August-UniversitÃ¤t GÃ¶ttingen,243,51.1,21.7,1,Technical University of Munich
2026,Germany,Technische UniversitÃ¤t Darmstadt,253,50.0,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t zu KÃ¶ln,272,48.2,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Stuttgart,310,44.5,21.7,1,Technical University of Munich
2026,Germany,Goethe UniversitÃ¤t Frankfurt am Main,316,44.0,21.7,1,Technical University of Munich
2026,Germany,University of MÃ¼nster,350,41.5,21.7,1,Technical University of Munich
2026,Germany,Ruhr-UniversitÃ¤t Bochum,395,38.1,21.7,1,Technical University of Munich
2026,Germany,Julius-Maximilians-UniversitÃ¤t WÃ¼rzburg,416,36.5,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Mannheim,416,36.5,21.7,1,Technical University of Munich
2026,Germany,Leibniz UniversitÃ¤t Hannover,433,35.6,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Konstanz,440,34.9,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Bayreuth,448,34.5,21.7,1,Technical University of Munich
2026,Germany,Johannes Gutenberg UniversitÃ¤t Mainz,452,34.2,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Potsdam,477,33.4,21.7,1,Technical University of Munich
2026,Germany,Technische UniversitÃ¤t Bergakademie Freiberg,487,32.8,21.7,1,Technical University of Munich
2026,Germany,Justus-Liebig-UniversitÃ¤t GieÃen,496,32.4,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Bremen,530,30.8,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Leipzig,535,30.6,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Ulm,546,30.2,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Jena,575,29.1,21.7,1,Technical University of Munich
2026,Germany,Christian-Albrechts-UniversitÃ¤t zu Kiel,618,27.7,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t des Saarlandes,635,27.2,21.7,1,Technical University of Munich
2026,Germany,Technische UniversitÃ¤t Dortmund,673,26.2,21.7,1,Technical University of Munich
2026,Germany,UniversitÃ¤t Regensburg,691,25.4,21.7,1,Technical University of Munich
2026,Canada,University of Toronto,29,88.5,20.4,1,McGill University
2026,Canada,University of British Columbia,40,85.5,20.4,1,McGill University
2026,Canada,University of Alberta,94,70.1,20.4,1,McGill University
2026,Canada,University of Waterloo,119,65.7,20.4,1,McGill University
2026,Canada,Western University,151,62.0,20.4,1,McGill University
2026,Canada,University of Montreal,168,59.5,20.4,1,McGill University
2026,Canada,McMaster University,173,59.1,20.4,1,McGill University
2026,Canada,"Queen's University, Ontario",191,56.8,20.4,1,McGill University
2026,Canada,University of Calgary,211,54.7,20.4,1,McGill University
2026,Canada,University of Ottawa,219,54.2,20.4,1,McGill University
2026,Canada,Dalhousie University,283,47.2,20.4,1,McGill University
2026,Canada,Simon Fraser University,308,44.7,20.4,1,McGill University
2026,Canada,York University,333,42.4,20.4,1,McGill University
2026,Canada,University of Victoria,358,41.1,20.4,1,McGill University
2026,Canada,University of Saskatchewan,378,39.6,20.4,1,McGill University
2026,Canada,Concordia University,465,33.8,20.4,1,McGill University
2026,Canada,Laval University,469,33.7,20.4,1,McGill University
2026,Canada,University of Guelph,504,32.0,20.4,1,McGill University
2026,Canada,University of Windsor,546,30.2,20.4,1,McGill University
2026,Canada,University of New Brunswick,622,27.6,20.4,1,McGill University
2026,Canada,University of Manitoba,643,26.9,20.4,1,McGill University
2026,Canada,Memorial University of Newfoundland,660,26.5,20.4,1,McGill University
2026,France,Institut Polytechnique de Paris,41,85.4,20.1,1,PSL University
2026,France,UniversitÃ© Paris-Saclay,70,75.9,20.1,1,PSL University
2026,France,Sorbonne University (merged from Paris IV & UPMC),72,75.7,20.1,1,PSL University
2026,France,Ecole Normale SupÃ©rieure de Lyon,205,55.1,20.1,1,PSL University
2026,France,UniversitÃ© Paris 1 PanthÃ©on-Sorbonne,257,49.7,20.1,1,PSL University
2026,France,UniversitÃ© Paris CitÃ©,300,45.5,20.1,1,PSL University
2026,France,UniversitÃ© Grenoble Alpes,321,43.4,20.1,1,PSL University
2026,France,Sciences Po Paris,367,40.5,20.1,1,PSL University
2026,France,Institut National des Sciences AppliquÃ©es de Lyon (INSA),406,37.1,20.1,1,PSL University
2026,France,UniversitÃ© de Strasbourg,420,36.3,20.1,1,PSL University
2026,France,Aix-Marseille University,428,35.9,20.1,1,PSL University
2026,France,UniversitÃ© de Montpellier,430,35.7,20.1,1,PSL University
2026,France,UniversitÃ© de Bordeaux,494,32.5,20.1,1,PSL University
2026,France,UniversitÃ© Claude Bernard Lyon 1,587,28.6,20.1,1,PSL University
2026,France,UniversitÃ© Paul Sabatier Toulouse III,587,28.6,20.1,1,PSL University
2026,France,UniversitÃ© de Lille,654,26.6,20.1,1,PSL University
2026,France,UniversitÃ© CÃ´te dâAzur,688,25.6,20.1,1,PSL University
2026,Japan,Kyoto University,57,80.2,17.3,1,The University of Tokyo
2026,Japan,Tokyo Institute of Technology,85,72.1,17.3,1,The University of Tokyo
2026,Japan,The University of Osaka,91,71.0,17.3,1,The University of Tokyo
2026,Japan,Tohoku University,109,66.7,17.3,1,The University of Tokyo
2026,Japan,Nagoya University,164,60.3,17.3,1,The University of Tokyo
2026,Japan,Hokkaido University,170,59.3,17.3,1,The University of Tokyo
2026,Japan,Kyushu University,170,59.3,17.3,1,The University of Tokyo
2026,Japan,Waseda University,196,56.1,17.3,1,The University of Tokyo
2026,Japan,Keio University,215,54.5,17.3,1,The University of Tokyo
2026,Japan,University of Tsukuba,350,41.5,17.3,1,The University of Tokyo
2026,Japan,Hiroshima University,480,33.2,17.3,1,The University of Tokyo
2026,Japan,Kobe University,482,33.0,17.3,1,The University of Tokyo
2026,Japan,Hitotsubashi University,553,29.8,17.3,1,The University of Tokyo
2026,Japan,Ritsumeikan University,680,25.9,17.3,1,The University of Tokyo
2026,Japan,Tokyo Medical and Dental University,697,25.1,17.3,1,The University of Tokyo
2026,Republic of Korea,Yonsei University,50,82.9,17.1,1,Seoul National University
2026,Republic of Korea,Korea University,61,79.6,17.1,1,Seoul National University
2026,Republic of Korea,Pohang University of Science And Technology (POSTECH),102,67.9,17.1,1,Seoul National University
2026,Republic of Korea,Sungkyunkwan University,126,65.2,17.1,1,Seoul National University
2026,Republic of Korea,Hanyang University,159,61.2,17.1,1,Seoul National University
2026,Republic of Korea,Ulsan National Institute of Science and Technology,310,44.5,17.1,1,Seoul National University
2026,Republic of Korea,Kyung Hee University,331,42.5,17.1,1,Seoul National University
2026,Republic of Korea,Daegu Gyeongbuk Institute of Science and Technology (DGIST),370,40.4,17.1,1,Seoul National University
2026,Republic of Korea,Gwangju Institute of Science and Technology (GIST),385,39.1,17.1,1,Seoul National University
2026,Republic of Korea,Sejong University,392,38.2,17.1,1,Seoul National University
2026,Republic of Korea,Pusan National University,473,33.5,17.1,1,Seoul National University
2026,Republic of Korea,Chung-Ang University,479,33.3,17.1,1,Seoul National University
2026,Republic of Korea,Ewha Womans University,504,32.0,17.1,1,Seoul National University
2026,Republic of Korea,Kyungpook National University,519,31.3,17.1,1,Seoul National University
2026,Republic of Korea,Sogang University,558,29.5,17.1,1,Seoul National University
2026,Republic of Korea,Ajou University,563,29.4,17.1,1,Seoul National University
2026,Republic of Korea,Dongguk University,618,27.7,17.1,1,Seoul National University
2026,Republic of Korea,Inha University,643,26.9,17.1,1,Seoul National University
2026,Republic of Korea,Konkuk University,654,26.6,17.1,1,Seoul National University
2026,Republic of Korea,HUFS - Hankuk (Korea) University of Foreign Studies,680,25.9,17.1,1,Seoul National University
2026,Netherlands,The University of Amsterdam,53,81.5,15.8,1,Delft University of Technology
2026,Netherlands,Utrecht University,103,67.7,15.8,1,Delft University of Technology
2026,Netherlands,Leiden University,119,65.7,15.8,1,Delft University of Technology
2026,Netherlands,Eindhoven University of Technology,140,63.2,15.8,1,Delft University of Technology
2026,Netherlands,Erasmus University Rotterdam,140,63.2,15.8,1,Delft University of Technology
2026,Netherlands,University of Groningen,147,62.5,15.8,1,Delft University of Technology
2026,Netherlands,Wageningen University & Research,153,61.6,15.8,1,Delft University of Technology
2026,Netherlands,Vrije Universiteit Amsterdam,194,56.2,15.8,1,Delft University of Technology
2026,Netherlands,University of Twente,203,55.2,15.8,1,Delft University of Technology
2026,Netherlands,Maastricht University,239,51.4,15.8,1,Delft University of Technology
2026,Netherlands,Radboud University Nijmegen,279,47.6,15.8,1,Delft University of Technology
2026,Netherlands,Tilburg University,347,41.6,15.8,1,Delft University of Technology
2026,Malaysia,Universiti Kebangsaan Malaysia (UKM),126,65.2,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Universiti Putra Malaysia (UPM),134,64.1,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Universiti Sains Malaysia (USM),134,64.1,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Universiti Teknologi Malaysia (UTM),153,61.6,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Universiti Teknologi Petronas (UTP),251,50.2,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Taylor's University (Malaysia),253,50.0,11.6,1,Universiti Malaya (UM)
2026,Malaysia,UCSI University,269,48.5,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Sunway University,410,36.7,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Universiti Utara Malaysia (UUM),491,32.6,11.6,1,Universiti Malaya (UM)
2026,Malaysia,INTI International University,509,31.9,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Universiti Teknologi MARA - UiTM,542,30.3,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Universiti Tenaga Nasional (UNITEN),551,29.9,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Asia Pacific University of Technology and Innovation (APU) Malaysia,597,28.3,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Management and Science University - MSU Malaysia,597,28.3,11.6,1,Universiti Malaya (UM)
2026,Malaysia,Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),609,27.9,11.6,1,Universiti Malaya (UM)
2026,Malaysia,International Islamic University Malaysia (IIUM),613,27.8,11.6,1,Universiti Malaya (UM)
2026,Malaysia,"Lincoln University College, Malaysia",638,27.1,11.6,1,Universiti Malaya (UM)
2026,Belgium,Ghent University,162,60.8,11.2,1,KU Leuven
2026,Belgium,UniversitÃ© Catholique de Louvain (UCL),191,56.8,11.2,1,KU Leuven
2026,Belgium,UniversitÃ© Libre de Bruxelles (ULB),227,53.1,11.2,1,KU Leuven
2026,Belgium,University of Antwerp,280,47.4,11.2,1,KU Leuven
2026,Belgium,Vrije Universiteit Brussel (VUB),294,46.0,11.2,1,KU Leuven
2026,Belgium,University of Liege,379,39.5,11.2,1,KU Leuven
2026,Belgium,Hasselt University,597,28.3,11.2,1,KU Leuven
2026,Taiwan,National Tsing Hua University,176,59.0,10.4,1,National Taiwan University (NTU)
2026,Taiwan,National Yang Ming Chiao Tung University,199,55.7,10.4,1,National Taiwan University (NTU)
2026,Taiwan,National Cheng Kung University (NCKU),203,55.2,10.4,1,National Taiwan University (NTU)
2026,Taiwan,National Taiwan University of Science and Technology (Taiwan Tech),345,41.7,10.4,1,National Taiwan University (NTU)
2026,Taiwan,National Taipei University of Technology,420,36.3,10.4,1,National Taiwan University (NTU)
2026,Taiwan,National Taiwan Normal University,435,35.4,10.4,1,National Taiwan University (NTU)
2026,Taiwan,National Sun Yat-sen University,439,35.0,10.4,1,National Taiwan University (NTU)
2026,Taiwan,National Central University,587,28.6,10.4,1,National Taiwan University (NTU)
2026,Taiwan,Taipei Medical University,597,28.3,10.4,1,National Taiwan University (NTU)
2026,Taiwan,National Chengchi University,604,28.2,10.4,1,National Taiwan University (NTU)
2026,Taiwan,National Chung Hsing University,628,27.4,10.4,1,National Taiwan University (NTU)
2026,Taiwan,Chang Gung University,668,26.3,10.4,1,National Taiwan University (NTU)
2026,New Zealand,University of Otago,197,55.8,9.0,1,The University of Auckland
2026,New Zealand,Massey University,230,52.9,9.0,1,The University of Auckland
2026,New Zealand,Victoria University of Wellington,240,51.3,9.0,1,The University of Auckland
2026,New Zealand,University of Canterbury,261,49.4,9.0,1,The University of Auckland
2026,New Zealand,University of Waikato,281,47.3,9.0,1,The University of Auckland
2026,New Zealand,Lincoln University,407,37.0,9.0,1,The University of Auckland
2026,New Zealand,Auckland University of Technology,410,36.7,9.0,1,The University of Auckland
2026,Saudi Arabia,King Saud University,143,63.1,8.0,1,King Fahd University of Petroleum & Minerals
2026,Saudi Arabia,King Abdul Aziz University (KAU),163,60.7,8.0,1,King Fahd University of Petroleum & Minerals
2026,Saudi Arabia,Prince Mohammad Bin Fahd University,436,35.2,8.0,1,King Fahd University of Petroleum & Minerals
2026,Saudi Arabia,Imam Abdulrahman Bin Faisal University (formerly University of Dammam),491,32.6,8.0,1,King Fahd University of Petroleum & Minerals
2026,Saudi Arabia,King Khalid University,535,30.6,8.0,1,King Fahd University of Petroleum & Minerals
2026,Saudi Arabia,Prince Sultan University,535,30.6,8.0,1,King Fahd University of Petroleum & Minerals
2026,Saudi Arabia,Umm Al-Qura University,622,27.6,8.0,1,King Fahd University of Petroleum & Minerals
2026,Saudi Arabia,King Faisal University,648,26.8,8.0,1,King Fahd University of Petroleum & Minerals
2026,Sweden,KTH Royal Institute of Technology,78,73.6,7.2,1,Lund University
2026,Sweden,Uppsala University,93,70.3,7.2,1,Lund University
2026,Sweden,Stockholm University,147,62.5,7.2,1,Lund University
2026,Sweden,Chalmers University of Technology,165,60.2,7.2,1,Lund University
2026,Sweden,University of Gothenburg,202,55.5,7.2,1,Lund University
2026,Sweden,LinkÃ¶ping University,310,44.5,7.2,1,Lund University
2026,Sweden,UmeÃ¥ University,401,37.4,7.2,1,Lund University
2026,Ireland,University College Dublin,118,66.0,5.4,1,"Trinity College Dublin, The University of Dublin"
2026,Ireland,University College Cork,246,50.7,5.4,1,"Trinity College Dublin, The University of Dublin"
2026,Ireland,University of Galway / Ollscoil na Gaillimhe,284,47.1,5.4,1,"Trinity College Dublin, The University of Dublin"
2026,Ireland,University of Limerick,401,37.4,5.4,1,"Trinity College Dublin, The University of Dublin"
2026,Ireland,Dublin City University,410,36.7,5.4,1,"Trinity College Dublin, The University of Dublin"
2026,Argentina,Universidad Nacional de La Plata,458,34.0,3.8,1,Universidad de Buenos Aires
2026,Argentina,Pontificia Universidad CatÃ³lica Argentina Santa MarÃ­a de los Buenos Aires - UCA,517,31.4,3.8,1,Universidad de Buenos Aires
2026,Argentina,Universidad Austral - Argentina,519,31.3,3.8,1,Universidad de Buenos Aires
2026,Italy,Sapienza University of Rome,128,64.9,0.6,1,Politecnico di Milano
2026,Italy,Alma Mater Studiorum - University of Bologna,138,63.3,0.6,1,Politecnico di Milano
2026,Italy,University of Padova,233,52.1,0.6,1,Politecnico di Milano
2026,Italy,Politecnico di Torino,242,51.2,0.6,1,Politecnico di Milano
2026,Italy,University of Milan,276,48.0,0.6,1,Politecnico di Milano
2026,Italy,University of Pisa,343,41.8,0.6,1,Politecnico di Milano
2026,Italy,UniversitÃ  degli Studi di Roma - Tor Vergata,355,41.2,0.6,1,Politecnico di Milano
2026,Italy,University of Naples - Federico II,379,39.5,0.6,1,Politecnico di Milano
2026,Italy,University of Florence,404,37.2,0.6,1,Politecnico di Milano
